"Redeem id","Creator id","Sender id","Diamonds earned from this gifter (so far)","Gifter spend coins on this creator (so far)","Gifter total purchased coins (so far)","Share","Flag","Suspicious diamonds","Sum of suspicious diamonds","Sum of diamonds earned from this gifter (so far)","Fraud ratio","Is fraudulent"
"5138600","2709960504","2571953084","69","99","13500","0.00733333333333333333",0,"0","69","7432","0.00928417653390742734",False
"5138600","2709960504","2686455352","69","99","100","0.99000000000000000000",1,"69","69","7432","0.00928417653390742734",False
"5138600","2709960504","2637221054","69","99","700","0.14142857142857142857",0,"0","69","7432","0.00928417653390742734",False
"5138600","2709960504","2863058349","699","999","2100","0.47571428571428571429",0,"0","69","7432","0.00928417653390742734",False
"5138600","2709960504","2714682324","69","99","2000","0.04950000000000000000",0,"0","69","7432","0.00928417653390742734",False
"5138600","2709960504","2892489665","3495","4995","13500","0.37000000000000000000",0,"0","69","7432","0.00928417653390742734",False
"5138600","2709960504","2554821106","278","398","1000","0.39800000000000000000",0,"0","69","7432","0.00928417653390742734",False
"5138600","2709960504","2347888646","593","848","4350","0.19494252873563218391",0,"0","69","7432","0.00928417653390742734",False
"5144302","2870986453","1315177784","1204","1729","82500","0.02095757575757575758",0,"0","1422","2686","0.52941176470588235294",False
"5144302","2870986453","2659600742","55","79","4400","0.01795454545454545455",0,"0","1422","2686","0.52941176470588235294",False
"5144302","2870986453","2766968189","1422","2037","675","3.0177777777777778",1,"1422","1422","2686","0.52941176470588235294",False
"5144302","2870986453","2775836225","5","8","875","0.00914285714285714286",0,"0","1422","2686","0.52941176470588235294",False
"5140720","2854093283","2868767465","5","8","100","0.08000000000000000000",0,"0","0","11808","0.000000000000000000000000",False
"5140720","2854093283","2871774315","11444","16355","40550","0.40332922318125770654",0,"0","0","11808","0.000000000000000000000000",False
"5140720","2854093283","2865456657","359","515","1000","0.51500000000000000000",0,"0","0","11808","0.000000000000000000000000",False
"5138186","2590157862","2799604227","652","937","780","1.2012820512820513",1,"652","652","1653","0.39443436176648517846",False
"5138186","2590157862","2553189370","209","299","1320","0.22651515151515151515",0,"0","652","1653","0.39443436176648517846",False
"5138186","2590157862","2564638268","209","299","850","0.35176470588235294118",0,"0","652","1653","0.39443436176648517846",False
"5138186","2590157862","2771024247","69","99","200","0.49500000000000000000",0,"0","652","1653","0.39443436176648517846",False
"5138186","2590157862","2914791663","41","59","6720","0.00877976190476190476",0,"0","652","1653","0.39443436176648517846",False
"5138186","2590157862","2646540076","209","299","600","0.49833333333333333333",0,"0","652","1653","0.39443436176648517846",False
"5138186","2590157862","2574394738","209","299","1170","0.25555555555555555556",0,"0","652","1653","0.39443436176648517846",False
"5138186","2590157862","2528247068","55","79","400","0.19750000000000000000",0,"0","652","1653","0.39443436176648517846",False
"5139092","2834833759","144366289","17","25","15500","0.00161290322580645161",0,"0","7297","10143","0.71941240264221630681",True
"5139092","2834833759","2874403047","369","537","12500","0.04296000000000000000",0,"0","7297","10143","0.71941240264221630681",True
"5139092","2834833759","988480836","7297","9983","12240","0.81560457516339869281",1,"7297","7297","10143","0.71941240264221630681",True
"5139092","2834833759","2501556331","69","99","16200","0.00611111111111111111",0,"0","7297","10143","0.71941240264221630681",True
"5139092","2834833759","2620673352","2391","3426","4470","0.76644295302013422819",0,"0","7297","10143","0.71941240264221630681",True
"5144688","2646891976","2685380134","41","59","600","0.09833333333333333333",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2920221701","41","59","300","0.19666666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2904478339","41","59","445","0.13258426966292134831",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2830805597","41","59","600","0.09833333333333333333",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2850206517","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2918175433","56","83","175","0.47428571428571428571",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2727643592","138","204","200","1.0200000000000000",1,"138","568","12574","0.04517257833624940353",False
"5144688","2646891976","2655911006","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2575780504","82","118","645","0.18294573643410852713",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2832029631","66","99","600","0.16500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2550624226","110","158","3100","0.05096774193548387097",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2914469269","82","118","2940","0.04013605442176870748",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2795108411","101","138","1700","0.08117647058823529412",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2803046883","41","59","200","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2817379133","41","59","400","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2856399419","69","99","175","0.56571428571428571429",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2882674299","110","158","6500","0.02430769230769230769",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2910751979","41","59","2794","0.02111667859699355762",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2913851823","66","99","100","0.99000000000000000000",1,"66","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919139479","5","8","475","0.01684210526315789474",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2728154344","46","67","270","0.24814814814814814815",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2876319993","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2784070863","82","118","100","1.1800000000000000",1,"82","568","12574","0.04517257833624940353",False
"5144688","2646891976","2663649010","41","59","390","0.15128205128205128205",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2887710705","68","98","500","0.19600000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2869737087","51","75","500","0.15000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2833061787","82","118","4940","0.02388663967611336032",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2841730129","270","358","550","0.65090909090909090909",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2837649443","78","114","100","1.1400000000000000",1,"78","568","12574","0.04517257833624940353",False
"5144688","2646891976","2869689855","41","59","600","0.09833333333333333333",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919113761","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2862595039","61","91","800","0.11375000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2841465985","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2632289356","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2676325072","5","8","100","0.08000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919324061","10","16","500","0.03200000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2920246867","41","59","200","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2541885146","137","197","41250","0.00477575757575757576",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2880455987","41","59","700","0.08428571428571428571",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2920183507","41","59","1275","0.04627450980392156863",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2839383521","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2912945077","41","59","1300","0.04538461538461538462",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2912574053","50","67","2830","0.02367491166077738516",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2787853785","45","59","1300","0.04538461538461538462",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2511187669","82","118","400","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2668729882","96","138","1250","0.11040000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2721675696","46","67","100","0.67000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2857247829","27","39","300","0.13000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2920251979","46","67","100","0.67000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2821791481","96","138","200","0.69000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2530801364","10","16","1570","0.01019108280254777070",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2907027195","41","59","1300","0.04538461538461538462",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2799186591","151","217","400","0.54250000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2638504194","82","118","1300","0.09076923076923076923",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2892471417","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2753117901","209","299","860","0.34767441860465116279",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2630248686","86","118","345","0.34202898550724637681",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2640696636","41","59","500","0.11800000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2715568854","5","8","250","0.03200000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2631144082","151","217","550","0.39454545454545454545",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2870775089","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2736420646","82","118","390","0.30256410256410256410",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2904966499","41","59","200","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2645673224","41","59","200","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2716185406","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2623972080","842","1106","57275","0.01931034482758620690",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2795699047","41","59","2800","0.02107142857142857143",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2665379892","41","59","1040","0.05673076923076923077",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2765309603","34","49","150","0.32666666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2576172726","41","59","150","0.39333333333333333333",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2824019627","41","59","3950","0.01493670886075949367",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2679960862","89","131","300","0.43666666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2693530672","41","59","31000","0.00190322580645161290",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2806639671","41","59","2869","0.02056465667479958174",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2699968900","41","59","1090","0.05412844036697247706",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2653590308","69","99","1760","0.05625000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2791674325","87","126","500","0.25200000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2872881843","41","59","1245","0.04738955823293172691",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2789512343","82","118","400","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2708083178","41","59","400","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2821906811","69","99","6630","0.01493212669683257919",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2788797011","41","59","700","0.08428571428571428571",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2712061156","120","174","3220","0.05403726708074534161",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2652616190","69","99","3750","0.02640000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2554676782","69","99","1000","0.09900000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2556890822","41","59","4950","0.01191919191919191919",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2624488664","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2737134900","250","358","1200","0.29833333333333333333",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2798032121","5","8","100","0.08000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2544428572","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2768233757","69","99","240","0.41250000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2854370109","41","59","2175","0.02712643678160919540",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2916245923","5","8","400","0.02000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2732242860","55","79","1000","0.07900000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2759294949","73","106","3600","0.02944444444444444444",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2786646055","82","118","1245","0.09477911646586345382",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2903650035","41","59","575","0.10260869565217391304",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919837517","142","214","500","0.42800000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2835713499","41","59","500","0.11800000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2693606774","34","49","345","0.14202898550724637681",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2630393150","41","59","200","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2782060057","41","59","1450","0.04068965517241379310",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2886721433","41","59","800","0.07375000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2909230891","41","59","400","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2901475833","102","150","400","0.37500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2615418558","41","59","400","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2680611424","41","59","575","0.10260869565217391304",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2519851165","41","59","7490","0.00787716955941255007",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2915532197","56","83","100","0.83000000000000000000",1,"56","568","12574","0.04517257833624940353",False
"5144688","2646891976","2907438057","41","59","1300","0.04538461538461538462",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919353595","41","59","400","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2517173973","835","1201","3750","0.32026666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2747648935","82","118","3150","0.03746031746031746032",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2795172115","69","99","1000","0.09900000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2585325914","41","59","960","0.06145833333333333333",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2694877780","55","79","400","0.19750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2725370948","82","118","1100","0.10727272727272727273",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2814532761","82","118","775","0.15225806451612903226",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2709456586","46","67","200","0.33500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2728684906","82","118","4200","0.02809523809523809524",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919635615","41","59","400","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2594448956","87","126","400","0.31500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2678511834","41","59","120","0.49166666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2761593591","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2553090580","41","59","400","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","488730301","54","78","100","0.78000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2661201380","5","8","650","0.01230769230769230769",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2872501575","41","59","345","0.17101449275362318841",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2715727100","82","118","600","0.19666666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2824373681","46","67","640","0.10468750000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2815727577","41","59","210","0.28095238095238095238",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2826180703","41","59","320","0.18437500000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2812970973","261","375","1450","0.25862068965517241379",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2796453959","41","59","100","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2625227244","82","118","500","0.23600000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2806702507","66","99","200","0.49500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2914007515","82","118","800","0.14750000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2909774749","97","142","700","0.20285714285714285714",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2661579878","41","59","110","0.53636363636363636364",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2834586531","46","67","900","0.07444444444444444444",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2768013053","41","59","1450","0.04068965517241379310",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2643428876","41","59","120","0.49166666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2614887944","96","138","645","0.21395348837209302326",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2805793753","120","174","300","0.58000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2659507066","180","258","1000","0.25800000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2664047600","41","59","1000","0.05900000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2586357478","41","59","300","0.19666666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2831523201","5","8","500","0.01600000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919815817","74","107","200","0.53500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2687028072","82","118","500","0.23600000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2653748844","82","118","240","0.49166666666666666667",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2889475847","45","59","700","0.08428571428571428571",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2808456121","41","59","6750","0.00874074074074074074",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919051299","10","16","200","0.08000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2764651301","66","99","100","0.99000000000000000000",1,"66","568","12574","0.04517257833624940353",False
"5144688","2646891976","2612396062","41","59","200","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2910974745","95","137","200","0.68500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2661572568","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2754110611","82","118","700","0.16857142857142857143",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2621054938","41","59","200","0.29500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2532678652","41","59","1130","0.05221238938053097345",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2661355034","41","59","360","0.16388888888888888889",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2919874161","49","73","700","0.10428571428571428571",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2809218363","79","108","480","0.22500000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2888334965","5","8","345","0.02318840579710144928",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2889367705","82","118","200","0.59000000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2516205157","5","8","3375","0.00237037037037037037",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2823729623","41","59","800","0.07375000000000000000",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2329880620","290","416","3600","0.11555555555555555556",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2643611328","82","118","120","0.98333333333333333333",1,"82","568","12574","0.04517257833624940353",False
"5144688","2646891976","2611141606","41","59","675","0.08740740740740740741",0,"0","568","12574","0.04517257833624940353",False
"5144688","2646891976","2687540956","41","59","1450","0.04068965517241379310",0,"0","568","12574","0.04517257833624940353",False
"5143622","2547359144","2343277378","5700","8146","10400","0.78326923076923076923",0,"0","0","5700","0.00000000000000000000",False
"5137878","2884294735","2859757401","269","386","1275","0.30274509803921568627",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2780180601","124","178","4650","0.03827956989247311828",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2821906811","235","316","6630","0.04766214177978883861",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2895108481","209","299","3400","0.08794117647058823529",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2882837793","139","199","3440","0.05784883720930232558",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2916826729","476","686","900","0.76222222222222222222",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2883290467","55","79","1300","0.06076923076923076923",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2599916838","6943","9523","14000","0.68021428571428571429",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2919209333","120","158","1800","0.08777777777777777778",0,"0","69","8639","0.00798703553652043061",False
"5137878","2884294735","2919390871","69","99","100","0.99000000000000000000",1,"69","69","8639","0.00798703553652043061",False
"5136982","2579540336","2919025591","41","59","17000","0.00347058823529411765",0,"0","0","41","0.00000000000000000000",False
"5142208","2542790840","2883908333","333","477","3840","0.12421875000000000000",0,"0","767","1538","0.49869960988296488947",False
"5142208","2542790840","2130846786","438","627","1600","0.39187500000000000000",0,"0","767","1538","0.49869960988296488947",False
"5142208","2542790840","2591401106","767","1097","1350","0.81259259259259259259",1,"767","767","1538","0.49869960988296488947",False
"5145414","2872484565","2796178229","3499","4999","875000","0.00571314285714285714",0,"0","1222","51827","0.02357844366835819168",False
"5145414","2872484565","2601509974","480","687","129250","0.00531528046421663443",0,"0","1222","51827","0.02357844366835819168",False
"5145414","2872484565","2668547722","1469","2099","25000","0.08396000000000000000",0,"0","1222","51827","0.02357844366835819168",False
"5145414","2872484565","2538791168","3009","4299","1417200","0.00303344623200677392",0,"0","1222","51827","0.02357844366835819168",False
"5145414","2872484565","2843985589","42128","60188","958000","0.06282672233820459290",0,"0","1222","51827","0.02357844366835819168",False
"5145414","2872484565","2605184822","1222","1750","2050","0.85365853658536585366",1,"1222","1222","51827","0.02357844366835819168",False
"5145414","2872484565","2576309180","20","32","100","0.32000000000000000000",0,"0","1222","51827","0.02357844366835819168",False
"5141556","2660565340","2826739010","82","118","500","0.23600000000000000000",0,"0","0","82","0.00000000000000000000",False
"5145826","2591632976","2684124706","17039","24344","12500","1.9475200000000000",1,"17039","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2869882289","431","617","380625","0.00162101806239737274",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2877933459","3367","4813","14600","0.32965753424657534247",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2513145225","8879","12689","58500","0.21690598290598290598",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2717615538","416","596","27000","0.02207407407407407407",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2523741930","9810","14022","30000","0.46740000000000000000",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2786540093","4681","6691","51500","0.12992233009708737864",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2790339599","9158","13088","14350","0.91205574912891986063",1,"9158","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2853631103","55","79","32700","0.00241590214067278287",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2613347542","1300","1867","1900","0.98263157894736842105",1,"1300","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2661379950","5","8","240","0.03333333333333333333",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2920402367","5","8","400","0.02000000000000000000",0,"0","27497","55634","0.49424812165222705540",False
"5145826","2591632976","2607356774","488","701","1400","0.50071428571428571429",0,"0","27497","55634","0.49424812165222705540",False
"5143002","2859388953","2756047797","977","1397","3200","0.43656250000000000000",0,"0","0","4963","0.00000000000000000000",False
"5143002","2859388953","2595915974","3981","5703","21700","0.26281105990783410138",0,"0","0","4963","0.00000000000000000000",False
"5143002","2859388953","2915381857","5","8","1000","0.00800000000000000000",0,"0","0","4963","0.00000000000000000000",False
"5144390","2815475359","2638784254","69","99","3200","0.03093750000000000000",0,"0","0","69","0.00000000000000000000",False
"5144970","2815475359","2638784254","69","99","3200","0.03093750000000000000",0,"0","5066","5344","0.94797904191616766467",True
"5144970","2815475359","2713814140","209","299","2200","0.13590909090909090909",0,"0","5066","5344","0.94797904191616766467",True
"5144970","2815475359","2882800139","5066","7239","8400","0.86178571428571428571",1,"5066","5066","5344","0.94797904191616766467",True
"5143558","2667176306","173077388","1457","2084","46500","0.04481720430107526882",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2672857498","1522","2176","25500","0.08533333333333333333",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2592284042","3944","5645","33000","0.17106060606060606061",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2892733119","2255","3227","8000","0.40337500000000000000",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2571249554","318","456","80000","0.00570000000000000000",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2803492797","278","398","2767","0.14383809179616913625",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2640501962","40574","57974","705000","0.08223262411347517730",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2667489822","4966","7105","32887","0.21604281326968102898",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2726833626","539","774","13647","0.05671576170586942185",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2796103503","97","139","81500","0.00170552147239263804",0,"0","0","56024","0.000000000000000000000000",False
"5143558","2667176306","2703638388","74","107","15500","0.00690322580645161290",0,"0","0","56024","0.000000000000000000000000",False
"5143758","2673302000","2549149566","138","198","1960","0.10102040816326530612",0,"0","0","2625","0.00000000000000000000",False
"5143758","2673302000","2598266838","2154","3090","11625","0.26580645161290322581",0,"0","0","2625","0.00000000000000000000",False
"5143758","2673302000","2754957159","55","79","700","0.11285714285714285714",0,"0","0","2625","0.00000000000000000000",False
